Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
720	-55.5316	-100.7018	45.17024	0.0536835	0.318091	0.681909	0.946316	0.5218999	0.0484735	0.0341196	0.00349504	0.00106624	0.00974405	0.00624662	0.00478014	0.00616393	0.0184378	0.0479059	0.00509121	0.0289011	0.0134048	0.109838	0.027453	0.0154555	0.0158438	0.00561634	0.00267918	0.0042885	0.0929755	0.0204355	0.115639	0.0151085	0.075945	0.0429897	0.0427025	0.0146033	0.00441007	0.0155674	0.0262206	0.0456907	0.0151417	0.0152162	0.0109113	0.0472357	0.259512	0.590445	0.102807	0.354357	0.602922	0.853976	1.17099	1.65859	2.82202	0.750149	0.0503588	0.0354467	0.00363098	0.00110771	0.010123	0.00648958	0.00496606	0.00640367	0.0191549	0.0497691	0.00528923	0.0300252	0.0139261	0.114111	0.0285208	0.0160567	0.0164601	0.00583478	0.00278338	0.00445529	0.0965917	0.0212304	0.120137	0.0156962	0.0788988	0.0446618	0.0443633	0.0151713	0.00458159	0.0161729	0.0272404	0.0474678	0.0157306	0.015808	0.0113357	0.9625618
756	-57.26368	-101.5064	44.24271	0.217215	0.417766	0.582234	0.782785	2.126169	0.0788505	0.0823138	0.0223065	0.00352807	0.0392151	0.0338529	0.00764652	0.00365207	0.0710791	0.0398969	0.000729207	0.00607462	0.00900973	0.15418	0.00449671	0.0071276	0.0235719	0.00492566	0.00154826	0.0170219	0.0327106	0.00797312	0.0499416	0.032623	0.0694366	0.097058	0.027538	0.0269604	0.00465278	0.0325065	0.0355224	0.0247806	0.00894868	0.00168999	0.00833699	0.348439	0.0965064	0.501842	0.0532123	0.859764	0.928959	0.977272	1.02326	1.07647	1.16311	0.1092538	0.0735747	0.0768063	0.020814	0.00329201	0.0365913	0.0315879	0.0071349	0.00340771	0.0663232	0.0372274	0.000680416	0.00566817	0.0084069	0.143864	0.00419584	0.0066507	0.0219948	0.00459609	0.00144467	0.0158829	0.030522	0.00743965	0.0466	0.0304402	0.0647907	0.0905639	0.0256955	0.0251565	0.00434147	0.0303315	0.0331457	0.0231225	0.00834993	0.00157691	0.00777917	1.071707
792	-57.41848	-102.8145	45.39597	0.0363469	0.294979	0.705021	0.963653	0.4235411	0.00172244	0.0370221	0.00933805	0.00139123	0.00383485	0.00205477	0.0057265	0.00093298	0.0325729	0.00182371	9.68878e-05	0.0107498	0.00462817	0.0268951	0.00771402	0.00886705	0.00382766	0.00234445	0.00192971	0.00310324	0.0065214	0.0205136	0.0236716	0.018341	0.00746924	0.0436536	0.0152739	0.00468972	0.0073193	0.00756427	0.0332466	0.00340301	0.00828208	0.00363678	0.00389044	0.45022	0.11777	0.245587	0.186423	0.308277	0.56332	0.836066	1.19608	1.77519	3.24383	0.8508753	0.00460482	0.0989758	0.0249646	0.00371936	0.0102522	0.00549327	0.0153094	0.00249425	0.0870811	0.00487555	0.000259022	0.0287387	0.0123731	0.071902	0.0206229	0.0237054	0.010233	0.00626772	0.00515895	0.00829628	0.0174345	0.0548415	0.0632842	0.0490333	0.0199685	0.116705	0.0408337	0.0125376	0.0195676	0.0202225	0.0888823	0.00909769	0.0221415	0.00972264	0.0104008	0.3740521
828	-49.81944	-94.73445	44.91501	0.200416	0.411196	0.588805	0.799584	1.84569	0.00359814	0.0159478	0.0160805	0.0196168	0.0145654	0.0069479	0.0258819	0.009929	0.0520359	0.00908307	0.00284396	0.0183475	0.00552425	0.0376542	0.0262845	0.00571515	0.017246	0.00196435	0.00739576	0.00284919	0.0308965	0.00869115	0.0378159	0.0340949	0.0125712	0.068708	0.0219074	0.00235917	0.00556061	0.0257357	0.0428893	0.00232172	0.00405638	0.0091928	0.00660874	0.0300462	0.14563	0.687518	0.136806	0.989965	0.995093	0.998467	1.00154	1.00493	1.01014	0.007292914	0.00587049	0.0260194	0.0262358	0.0320054	0.0237639	0.0113357	0.0422271	0.0161995	0.0848983	0.0148193	0.00464002	0.0299346	0.00901298	0.0614341	0.0428841	0.00932444	0.0281374	0.00320491	0.0120664	0.00464854	0.0504086	0.0141799	0.0616979	0.0556269	0.0205103	0.112099	0.0357426	0.00384905	0.00907231	0.0419886	0.0699753	0.00378796	0.00661812	0.0149983	0.0107824	0.6129209
864	-54.32385	-97.63109	43.30724	0.26046	0.433146	0.566854	0.739541	3.131545	0.0221901	0.0109816	0.0678134	0.0236803	0.027073	0.00446447	0.00192112	0.00876602	0.0363439	0.00964533	0.0185571	0.031058	0.0292936	0.0600457	0.00635281	0.0160403	0.0177094	0.00391225	0.0198837	0.00253067	0.0636129	0.0207007	0.110623	0.0894155	0.0257973	0.223383	0.0421634	0.0279976	0.064019	0.0479121	0.0550646	0.0218105	0.0100302	0.0131776	0.00659647	0.0873921	0.0444574	0.469442	0.398709	0.758171	0.8737	0.958752	1.04302	1.14456	1.31896	0.2001788	0.0178871	0.00885207	0.0546632	0.0190883	0.0218231	0.00359873	0.00154859	0.00706614	0.0292962	0.00777493	0.0149585	0.0250353	0.0236131	0.0484018	0.00512089	0.0129298	0.0142752	0.0031536	0.0160279	0.00203993	0.0512772	0.0166865	0.0891716	0.0720763	0.0207948	0.180065	0.0339872	0.0225684	0.0516046	0.0386211	0.0443866	0.0175811	0.0080852	0.0106222	0.0053173	1.240567
900	-54.37439	-96.56357	42.18919	0.264848	0.434606	0.565395	0.735151	3.26514	0.0137266	0.00134117	2.41759e-05	0.000844081	0.0134159	0.00128678	0.00540325	0.000675047	0.00101788	0.00749862	0.00192738	0.00319463	0.00333508	0.00654278	0.00203006	0.000455159	0.00640735	0.000539761	0.00925186	0.00031381	0.00233373	0.0119479	0.00228124	0.0152382	0.00498646	0.00551581	0.0110208	0.00558946	0.00676286	0.000433891	0.0073194	0.0109248	0.000804426	0.0070793	0.000987542	0.109257	0.191836	0.139617	0.559291	0.143393	0.387826	0.744153	1.34381	2.57848	6.97383	1.404318	0.079594	0.00777681	0.000140185	0.00489444	0.0777925	0.00746142	0.031331	0.00391428	0.00590219	0.0434811	0.011176	0.0185242	0.0193386	0.0379386	0.0117714	0.00263926	0.0371533	0.00312983	0.0536473	0.00181964	0.0135323	0.0692802	0.0132279	0.0883595	0.0289142	0.0319836	0.0639048	0.0324107	0.0392147	0.00251594	0.0424419	0.0633479	0.0046645	0.0410496	0.0057263	0.1724572
936	-58.47794	-103.6345	45.1566	0.114599	0.368711	0.631289	0.885401	0.9176491	0.10762	0.0112356	0.000595126	0.00454423	0.0555997	0.0110639	0.0206033	0.0701138	0.0150382	0.068736	0.041953	0.00994724	0.0119315	0.0866101	0.00922039	0.0366244	0.0209383	0.00453973	0.0296063	0.0110083	0.0480054	0.0220889	0.0388441	0.0284395	0.0290036	0.0906285	0.00965462	0.0702914	0.019372	0.00771498	0.0500988	0.000455387	0.00401758	0.0321537	0.0303383	0.172305	0.18339	0.417176	0.227129	0.759294	0.874331	0.958967	1.04279	1.14373	1.31701	0.1991087	0.0970745	0.0101346	0.000536809	0.00409893	0.0501514	0.00997978	0.0185844	0.0632433	0.0135646	0.0620005	0.037842	0.0089725	0.0107623	0.0781231	0.00831688	0.0330355	0.0188866	0.00409487	0.0267052	0.00992961	0.0433013	0.0199244	0.0350378	0.0256527	0.0261615	0.0817477	0.00870855	0.0634035	0.0174737	0.00695898	0.0451895	0.000410763	0.00362389	0.0290029	0.0273654	1.108636
972	-50.78319	-96.12053	45.33734	0.113912	0.368279	0.631721	0.886087	0.9124102	0.0648796	0.00252382	0.00190897	0.00790221	0.0144389	0.00255012	0.0101097	0.0176623	0.0102724	0.0358969	0.00324153	0.0055029	0.0193354	0.0670951	0.00172736	0.00850209	0.00801213	0.00670003	0.00633443	0.00636654	0.0123072	0.0213555	0.0296218	0.0121076	0.000613545	0.0320379	0.00274135	0.0616094	0.00646363	0.00568515	0.0308887	0.00140357	0.00797723	0.00466239	0.0133553	0.04765	0.66205	0.242999	0.0473011	0.543334	0.742663	0.911359	1.09726	1.34651	1.84049	0.4410938	0.11931	0.00464114	0.00351047	0.0145317	0.0265522	0.00468951	0.0185912	0.0324798	0.0188902	0.0660121	0.00596097	0.0101195	0.0355566	0.123384	0.0031765	0.0156348	0.0147338	0.0123209	0.0116486	0.0117077	0.0226321	0.0392714	0.0544727	0.0222651	0.00112827	0.0589156	0.00504118	0.113296	0.0118862	0.0104546	0.0568024	0.00258108	0.0146696	0.00857383	0.0245596	0.5437927
1008	-53.46526	-98.97186	45.5066	0.0378572	0.2973	0.7027	0.962143	0.4321244	0.0343229	0.00175258	0.00445398	0.00780771	0.000598745	0.000206989	0.0272565	0.000837144	0.00424598	0.0272052	0.00439369	0.0085629	0.00739179	0.028337	0.0021496	0.0105804	0.00997065	0.00162433	0.00523814	0.0153646	0.0219914	0.0031116	0.00446755	0.0388717	0.0070235	0.00241705	0.0443104	0.0778802	0.0115619	0.0103137	0.0386811	0.00231901	0.00996765	0.0255784	0.0181202	0.0394178	0.534067	0.0204455	0.40607	0.344693	0.594846	0.85039	1.17593	1.68111	2.90113	0.7701419	0.0661435	0.00337738	0.00858324	0.0150462	0.00115384	0.000398887	0.0525258	0.00161326	0.00818239	0.0524269	0.00846706	0.0165015	0.0142447	0.0546081	0.00414247	0.0203894	0.0192144	0.00313024	0.0100944	0.0296089	0.0423794	0.00599635	0.00860938	0.0749095	0.0135349	0.00465787	0.0853902	0.150082	0.0222809	0.0198755	0.0745421	0.00446894	0.0192086	0.0492919	0.0349194	0.5189162
1044	-49.77011	-92.41627	42.64615	0.311454	0.449244	0.550756	0.688546	5.302832	0.0237424	0.00128663	0.00199918	0.021178	0.00534509	0.000221934	0.00488335	0.000903777	0.00839042	0.0116057	0.000812685	0.00172432	0.00244003	0.0293873	0.00142952	0.0049358	0.0102121	0.00331022	0.0012492	0.0063601	0.0131521	0.021127	0.00127733	0.0170881	0.000571374	0.0247519	0.0461796	0.00866144	0.00469992	0.000861879	0.042226	0.00452655	0.0137819	0.0209879	0.00486572	0.20427	0.138212	0.47792	0.179598	0.636215	0.802079	0.933507	1.07123	1.24676	1.5718	0.3269856	0.0648388	0.00351368	0.00545962	0.0578355	0.014597	0.000606084	0.0133361	0.00246815	0.0229136	0.0316943	0.00221938	0.00470898	0.00666354	0.0802545	0.00390391	0.0134793	0.0278885	0.00903997	0.00341147	0.0173689	0.0359173	0.0576963	0.00348829	0.0466662	0.00156038	0.0675956	0.126113	0.0236537	0.0128351	0.00235373	0.115316	0.0123617	0.0376372	0.0573163	0.0132879	0.3661763
1080	-50.90808	-95.69681	44.78873	0.0698648	0.334821	0.665179	0.930135	0.616549	0.00406548	0.0200936	0.00283742	0.0139293	0.00719336	0.00692547	0.00413379	0.00512384	0.00489992	0.0433798	0.0110158	0.00193321	0.036702	0.0165701	0.00986491	0.011818	0.00566573	0.00228167	0.00285718	0.00714955	0.00239377	0.0100114	0.0111925	0.00128059	0.00122092	0.00647597	0.0024541	0.0103675	0.00786172	0.0106535	0.0197614	0.0451985	0.0147163	0.0111685	0.0725903	0.117223	0.0133107	0.40316	0.466306	0.166278	0.416868	0.761109	1.31387	2.39884	6.01403	1.297255	0.00911977	0.0450744	0.00636497	0.0312466	0.0161363	0.0155354	0.009273	0.0114939	0.0109916	0.0973106	0.0247109	0.00433662	0.0823309	0.0371705	0.0221292	0.0265105	0.0127095	0.00511829	0.00640929	0.016038	0.00536975	0.0224578	0.0251072	0.00287265	0.00273879	0.014527	0.00550509	0.0232567	0.0176356	0.0238982	0.0443292	0.10139	0.0330119	0.0250535	0.162836	0.4457872
1116	-60.01013	-98.02736	38.01724	0.405385	0.475529	0.524472	0.594615	22.19351	9.54544e-05	0.0178512	0.0187836	0.000647875	0.0127652	0.00211525	0.0112279	0.0108637	0.0285892	0.00266383	0.000275136	0.0106259	0.000182013	0.0204181	0.00117483	0.00443785	0.0132143	0.000195892	0.0039983	0.0148437	0.0355072	0.0200268	0.0499322	0.00934178	0.00574515	0.0173903	0.0221748	0.00286081	0.0102759	0.00264863	0.000126897	0.00326922	0.00154984	0.00219935	0.00888695	0.118021	0.00385404	0.393138	0.484987	0.233388	0.491825	0.801402	1.24781	2.03324	4.2847	1.052102	0.000260161	0.0486534	0.0511946	0.00176578	0.0347916	0.00576513	0.0306017	0.029609	0.07792	0.00726028	0.000749885	0.0289608	0.000496078	0.0556495	0.003202	0.0120954	0.0360157	0.000533903	0.0108974	0.0404566	0.0967748	0.0545832	0.13609	0.025461	0.0156584	0.0473973	0.0604375	0.00779714	0.0280069	0.00721884	0.000345858	0.00891026	0.0042241	0.00599434	0.0242214	0.366905
1152	-51.83837	-97.14486	45.30649	0.0624118	0.327547	0.672453	0.937588	0.5723657	0.000336269	0.0448438	0.00752876	0.000182036	0.0130226	0.00967125	0.00878244	0.00412696	0.00217707	0.0119152	0.000485278	0.00914044	2.05554e-05	0.0277661	0.000901604	0.00289976	0.0121412	0.00019328	0.0225536	0.0177889	0.0197452	0.00428014	0.0207452	0.00906531	0.00252091	0.00395781	0.0049998	0.00649603	0.00487494	0.0149478	0.00303199	0.0172599	0.0034908	0.0141594	0.0133402	0.021769	0.338594	0.539382	0.100255	0.346721	0.596551	0.85115	1.17488	1.6763	2.88416	0.7658994	0.000990797	0.13213	0.0221831	0.000536359	0.0383703	0.0284958	0.0258769	0.0121598	0.00641462	0.0351075	0.00142984	0.0269318	6.05654e-05	0.0818111	0.00265652	0.00854398	0.0357733	0.000569487	0.0664528	0.0524139	0.058178	0.0126112	0.0611246	0.0267104	0.0074277	0.0116614	0.0147316	0.0191402	0.0143637	0.044043	0.00893359	0.0508551	0.0102854	0.0417199	0.0393061	0.3393924
1188	-55.05997	-98.17797	43.118	0.0920738	0.353323	0.646677	0.907926	0.7568998	0.000124481	0.00288986	0.00424082	0.0028044	0.00286669	0.002578	0.000770662	0.000220247	0.000371804	0.00710061	0.00211105	0.00192372	0.000492289	0.00875555	0.000232927	0.00350407	0.000986192	0.000832099	0.00214491	0.013136	0.00436667	0.00225696	0.00594124	0.00300746	0.000759814	0.000211161	0.00105227	0.00136717	0.0017341	0.00247747	0.000952428	0.00576763	0.000946323	0.0104478	0.00104811	0.343108	0.0813877	0.224892	0.350612	0.0612149	0.256063	0.653755	1.52962	3.90529	16.3359	2.019795	0.00123957	0.0287769	0.0422296	0.0279259	0.0285461	0.0256714	0.00767417	0.00219319	0.00370239	0.0707071	0.0210216	0.0191562	0.00490216	0.0871868	0.00231946	0.0348931	0.00982038	0.00828595	0.0213588	0.130806	0.0434828	0.0224746	0.0591621	0.029948	0.00756614	0.00210272	0.0104784	0.0136141	0.0172679	0.0246704	0.00948417	0.0574334	0.00942337	0.104038	0.010437	0.1004229
1224	-51.96281	-96.82856	44.86575	0.102415	0.360727	0.639273	0.897585	0.8280026	0.00650535	0.0115294	0.00991469	0.00104119	0.0115591	0.0011404	0.000173536	0.000544333	0.00150237	0.0323361	0.00194456	0.0084957	0.0213021	0.0171311	0.0110331	0.00805542	0.00294995	0.0195586	0.0154377	0.0395773	0.0694298	0.0020804	0.036218	0.00809185	0.00442069	0.00442065	0.0151636	0.0142195	0.00457146	0.0130022	0.00564396	0.0013773	0.00268264	0.0424635	0.00394069	0.157311	0.0157424	0.679977	0.14697	0.251507	0.51009	0.810571	1.2337	1.96044	3.97603	0.9980396	0.0144738	0.0256518	0.0220592	0.00231655	0.0257179	0.00253728	0.0003861	0.00121109	0.00334263	0.0719446	0.00432646	0.0189021	0.0473952	0.0381149	0.0245474	0.0179225	0.00656333	0.0435159	0.0343474	0.0880556	0.154474	0.00462869	0.0805815	0.0180036	0.0098356	0.00983551	0.0337375	0.0316371	0.0101711	0.0289285	0.0125572	0.00306435	0.0059686	0.094477	0.00876765	0.4494583
1260	-58.53922	-103.8773	45.33805	0.0399558	0.300408	0.699592	0.960044	0.4440207	0.0458232	0.00529127	0.0141488	0.0238488	0.00554687	0.0053432	0.00558686	0.0166751	0.0685434	0.0930981	0.0153809	0.0638029	0.0498702	0.0102532	0.00149953	0.00301386	0.0116843	0.0136277	0.0594513	0.0163075	0.015838	0.0425353	0.000810671	0.0208959	0.0743428	0.0634811	0.0289282	0.00526741	0.0329438	0.0344371	0.00615529	0.0170057	0.00785477	0.00556701	0.0330549	0.32603	0.145121	0.426883	0.101966	0.379731	0.623605	0.863009	1.15874	1.60358	2.63344	0.7001415	0.0499209	0.00576445	0.0154141	0.0259815	0.00604291	0.00582102	0.00608647	0.0181663	0.074673	0.101423	0.0167563	0.0695085	0.0543299	0.0111701	0.00163362	0.00328337	0.0127291	0.0148463	0.0647678	0.0177658	0.0172543	0.0463391	0.000883165	0.0227645	0.0809909	0.0691579	0.0315152	0.00573845	0.0358899	0.0375167	0.00670573	0.0185264	0.00855719	0.00606485	0.0360109	0.9179147
1296	-50.5858	-95.12842	44.54262	0.146592	0.386818	0.613182	0.853409	1.191632	0.0144019	0.0160878	0.00393038	0.028638	0.0106005	0.000769702	0.000968462	0.0117243	0.00939785	0.0227824	0.0113747	0.00902878	0.00275411	0.0443589	0.000968073	0.001828	0.0120312	0.00255946	0.00505986	0.00452262	0.00177109	0.0227418	0.00335224	0.00359725	0.013924	0.0147638	0.00856271	0.00710071	0.016539	0.0190547	0.0013915	0.00673126	0.00651258	0.00197587	0.00690808	0.0903408	0.141594	0.554368	0.213697	0.285424	0.542552	0.826324	1.21018	1.84314	3.50356	0.9065699	0.0413	0.0461348	0.0112711	0.0821246	0.0303989	0.00220726	0.00277724	0.0336216	0.0269501	0.0653327	0.032619	0.0258917	0.00789791	0.127207	0.00277613	0.00524212	0.0345016	0.00733972	0.0145101	0.0129694	0.00507892	0.0652164	0.00961316	0.0103158	0.0399297	0.0423378	0.0245551	0.0203626	0.0474285	0.0546428	0.00399038	0.0193031	0.018676	0.00566617	0.0198102	0.3487135
1332	-49.46262	-95.64356	46.18094	0.0218656	0.267785	0.732215	0.978134	0.3385835	0.0182849	0.0458331	0.0201697	0.0434159	0.0130464	0.000652187	0.000285001	0.018888	0.025288	0.0189559	0.0132527	0.00607785	0.027691	0.113348	0.00370435	0.00109303	0.0603596	0.0143915	0.00112176	0.0100624	0.0299553	0.00162963	0.00344704	0.0438782	0.0921479	0.0240693	0.0230408	0.0297587	0.0232972	0.0217471	0.00540263	0.0283306	0.0328224	0.0127157	0.0132013	0.00654769	0.0375049	0.779696	0.176251	0.988613	0.99443	0.998259	1.00174	1.0056	1.01152	0.008280869	0.0217325	0.0544747	0.0239726	0.0516018	0.0155063	0.000775153	0.000338737	0.0224493	0.0300559	0.0225299	0.0157514	0.0072238	0.0329121	0.134719	0.00440278	0.00129912	0.0717401	0.017105	0.00133326	0.0119597	0.0356032	0.00193689	0.00409696	0.0521512	0.109522	0.0286074	0.027385	0.0353695	0.0276898	0.0258474	0.00642127	0.0336722	0.0390109	0.0151132	0.0156903	0.8413649
1368	-55.84392	-97.82539	41.98147	0.294182	0.443985	0.556016	0.705818	4.386335	0.00383565	0.020245	0.019725	0.0173257	0.00213711	0.0042936	0.000204121	0.0096436	0.00424588	0.0219501	0.0034031	0.00141298	0.0136563	0.054156	0.00143418	0.000388712	0.0353216	0.00154142	0.00143514	0.00524957	0.014334	0.00323742	0.0112819	0.00705624	0.0333672	0.0197471	0.0100883	0.009966	0.0371283	0.00645024	0.00416094	0.0102928	0.0374884	0.00250031	0.0203518	0.428194	0.263873	0.294641	0.0132917	0.137247	0.379627	0.739209	1.3528	2.63416	7.28616	1.435998	0.00854158	0.0450835	0.0439255	0.0385824	0.00475912	0.00956139	0.000454557	0.0214753	0.00945514	0.0488805	0.00757834	0.00314655	0.0304111	0.1206	0.00319377	0.00086562	0.0786574	0.00343259	0.0031959	0.0116902	0.0319204	0.0072094	0.0251236	0.0157135	0.0743053	0.0439748	0.0224656	0.0221932	0.0826809	0.014364	0.00926598	0.0229211	0.0834827	0.00556794	0.0453213	0.4490558
1404	-54.92821	-98.58905	43.66084	0.164097	0.395419	0.604581	0.835903	1.372159	0.000883396	0.0138644	0.00886731	0.0145639	0.0214476	0.00418367	0.00206591	0.00507209	0.0047501	0.00715865	0.00532094	0.00283421	0.0123765	0.0159811	0.0080954	0.00809726	0.00765673	0.00102933	0.0173728	0.00315501	0.0157123	0.000607504	0.00580574	0.00756046	0.0143421	0.016172	0.0134754	0.0127444	0.0109279	0.00227068	0.00370234	0.00932003	0.015309	0.00113402	0.00807399	0.138586	0.120699	0.284242	0.456473	0.113765	0.346427	0.718402	1.39198	2.88661	8.79009	1.57168	0.00292579	0.0459188	0.0293684	0.0482352	0.0710341	0.0138562	0.00684224	0.0167987	0.0157323	0.0237093	0.0176229	0.00938686	0.0409909	0.052929	0.0268118	0.026818	0.025359	0.00340912	0.0575382	0.0104493	0.0520387	0.00201204	0.0192285	0.0250401	0.0475006	0.0535615	0.0446302	0.0422091	0.0361929	0.00752046	0.0122621	0.0308678	0.0507031	0.00375587	0.0267409	0.3019341
1440	-59.83451	-100.291	40.45649	0.354805	0.461774	0.538226	0.645195	9.207896	0.0104713	0.0197669	0.000361601	0.00237027	0.000734141	0.00296382	0.000874104	0.000369217	0.0211593	0.0249271	0.0190712	0.00119861	0.0205047	0.0124782	0.00589362	0.00273966	0.0127515	0.000899025	0.000580722	0.00667402	0.000205395	0.0127561	0.0247261	0.0292295	0.00777803	0.00549868	0.0268398	0.00192951	0.0370743	0.00783904	0.018463	0.0289501	0.00372878	0.0242487	0.0064125	0.233491	0.328656	0.0906354	0.347218	0.187749	0.442305	0.775303	1.28982	2.26088	5.32626	1.209441	0.0260178	0.0491142	0.000898458	0.00588933	0.0018241	0.00736411	0.00217186	0.000917382	0.0525738	0.0619355	0.0473855	0.00297815	0.0509472	0.0310041	0.0146437	0.00680714	0.0316832	0.00223378	0.0014429	0.0165827	0.000510337	0.0316947	0.0614361	0.0726256	0.0193258	0.0136624	0.0666879	0.00479419	0.0921173	0.0194774	0.0458745	0.0719313	0.00926477	0.0602499	0.0159329	0.4024685
1476	-49.43312	-93.18042	43.7473	0.255549	0.431493	0.568507	0.74445	2.990439	0.005152	0.0592869	0.0570845	0.00157991	0.00367427	0.00223862	0.00518566	0.000612022	0.0250441	0.00791287	0.012626	0.00586051	0.0302979	0.182056	0.000376576	0.0208925	0.0261836	0.00260093	0.0243269	0.00755113	0.0142605	0.0601447	0.00512946	0.0651763	0.0374791	0.0427654	0.101156	0.00217938	0.134344	0.00647768	0.0273561	0.0360969	0.0180442	0.0157007	0.0259738	0.0760069	0.53581	0.152666	0.235518	0.954327	0.977458	0.992912	1.00714	1.02306	1.04786	0.03380293	0.00480227	0.0552623	0.0532094	0.00147266	0.00342485	0.00208666	0.00483364	0.000570476	0.023344	0.00737572	0.0117689	0.00546268	0.0282412	0.169697	0.000351013	0.0194743	0.0244062	0.00242437	0.0226755	0.00703854	0.0132925	0.0560619	0.00478126	0.060752	0.0349349	0.0398624	0.0942891	0.00203144	0.125224	0.00603795	0.0254991	0.0336465	0.0168193	0.0146349	0.0242106	1.072827
1512	-45.96483	-91.6887	45.72387	0.0491251	0.312659	0.687341	0.950875	0.4959287	0.00143478	0.0206137	0.015979	0.00369811	0.0203392	0.00306735	0.00140031	0.00182134	0.0376301	0.0187217	0.0360394	0.00242288	0.041592	0.0956535	0.000370399	0.0363112	0.0183491	0.000292438	0.00500952	0.0506386	0.00472433	0.00460791	0.0107138	0.0540598	0.0262648	0.0293701	0.0240369	0.00774099	0.0604352	0.000424884	0.0400527	0.0278218	0.00932065	0.0321108	0.00638408	0.551577	0.183429	0.11631	0.148684	0.576277	0.764292	0.919558	1.08748	1.3084	1.73528	0.3985313	0.00191443	0.027505	0.0213208	0.00493441	0.0271388	0.00409278	0.00186844	0.00243023	0.05021	0.0249805	0.0480876	0.00323286	0.0554965	0.127631	0.000494226	0.0484502	0.0244833	0.000390202	0.00668424	0.0675674	0.00630371	0.00614836	0.0142955	0.0721323	0.0350453	0.0391888	0.0320725	0.0103289	0.0806391	0.000566925	0.0534426	0.0371228	0.0124366	0.0428456	0.00851831	0.7494533
1548	-51.69829	-97.476	45.77772	0.0432509	0.305042	0.694958	0.956749	0.462663	0.00439687	0.00476265	0.0304619	0.0102366	0.0135643	0.000254761	0.00930202	0.061009	0.00267311	0.038903	0.0196109	0.0346442	0.0793953	0.0636003	0.00275239	0.0308832	0.0150672	0.0001816	0.00516678	0.00427259	0.00310025	0.00474534	0.00443549	0.0858449	0.00511255	0.0267078	0.0315314	0.0269517	0.0881444	0.00879438	0.023612	0.023059	0.0130712	0.0383533	0.00786778	0.346773	0.0564075	0.374439	0.22238	0.638822	0.80368	0.934088	1.07056	1.24428	1.56538	0.3240288	0.00534593	0.00579067	0.037037	0.0124461	0.0164921	0.000309751	0.0113099	0.0741778	0.0032501	0.0473002	0.0238439	0.0421222	0.0965328	0.0773284	0.00334649	0.0375493	0.0183195	0.000220799	0.00628203	0.00519483	0.00376944	0.00576962	0.0053929	0.104374	0.00621609	0.0324726	0.0383375	0.0327692	0.10717	0.0106926	0.0287086	0.0280363	0.0158926	0.0466319	0.00956603	0.8224699
1584	-57.6406	-99.82875	42.18816	0.318167	0.451242	0.548758	0.681832	5.73119	0.0228399	0.0252896	0.0531422	0.00685518	0.0181418	0.0190943	0.00284435	0.00506236	0.0259209	0.0452118	0.0294444	0.0673946	0.0386574	0.130105	0.00584084	0.0874227	0.000331433	0.000153921	0.017194	0.0229672	0.00523984	0.0129329	0.0440588	0.0832502	0.0168891	0.00482988	0.0766083	0.0505441	0.0492786	0.015429	0.00662977	0.030808	0.0461161	0.00779607	0.014735	0.0987119	0.716951	0.0111226	0.173214	0.702421	0.841754	0.947674	1.05521	1.188	1.42365	0.2554043	0.0209722	0.0232215	0.0487965	0.00629459	0.0166582	0.0175328	0.00261175	0.00464838	0.0238012	0.0415145	0.0270366	0.0618833	0.0354962	0.119465	0.0053632	0.0802736	0.000304329	0.000141334	0.0157879	0.021089	0.00481135	0.0118753	0.0404558	0.0764424	0.015508	0.00443491	0.0703436	0.0464108	0.0452488	0.0141672	0.00608761	0.0282886	0.0423449	0.00715854	0.01353	1.089059
