Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
6444	-45.44056	-90.87612	45.43556	0.123316	0.374011	0.625989	0.876684	0.9862653	0.00979312	0.0401776	0.00459319	0.00976146	0.0167101	0.0158281	0.00166678	0.0157139	0.00333994	0.00934023	0.00120718	0.00438191	0.00566888	0.0303483	0.027399	0.0100412	0.0061922	0.000604331	0.0142264	0.00035131	0.00180893	0.0436646	0.0113027	0.075949	0.000837357	0.0141193	0.0806941	0.0370211	0.0367911	0.0609226	0.0472302	0.0109404	0.0176865	0.01309	0.0123577	0.204608	0.442814	0.256991	0.0955883	0.745108	0.866325	0.95622	1.04578	1.1543	1.34209	0.2127459	0.0141568	0.0580801	0.00663986	0.014111	0.0241559	0.0228809	0.00240948	0.0227158	0.00482817	0.0135021	0.00174508	0.00633442	0.00819485	0.043871	0.0396077	0.0145154	0.00895136	0.000873613	0.0205655	0.00050785	0.00261497	0.063121	0.016339	0.109791	0.00121047	0.0204107	0.11665	0.0535172	0.0531848	0.0880689	0.0682753	0.0158153	0.0255673	0.0189227	0.0178642	0.6917607
6480	-52.81139	-98.23491	45.42352	3.58561e-05	0.107782	0.892218	0.999964	0.0909724	0.00013874	0.0309549	0.0017399	0.0207512	0.00245326	0.00247787	0.00420603	0.0040749	0.000576548	0.0468986	0.0117876	0.0106175	0.00605029	0.0222867	0.0616476	0.0179609	0.00333022	0.00842921	0.006212	0.00052618	0.0105363	0.016774	0.0501172	0.00967334	0.0921552	0.000412168	0.024091	0.00734516	0.030928	0.00298908	0.00390859	0.0425538	0.00447372	0.0326409	0.016733	0.160117	0.600636	0.121275	0.117971	0.457953	0.683253	0.887958	1.12618	1.46359	2.18363	0.5647084	0.000228021	0.0508749	0.00285956	0.034105	0.00403197	0.00407242	0.00691267	0.00669717	0.000947565	0.0770787	0.0193731	0.0174501	0.00994375	0.0366286	0.101319	0.029519	0.00547326	0.0138535	0.0102095	0.000864785	0.0173165	0.0275683	0.0823684	0.0158983	0.151459	0.000677405	0.039594	0.0120719	0.0508306	0.0049126	0.00642383	0.0699378	0.00735263	0.0536458	0.027501	0.6084516
6516	-58.89009	-103.0176	44.12753	0.211843	0.415707	0.584293	0.788157	2.031278	0.00899348	0.0226763	0.012201	0.0883798	0.0153951	0.00562006	0.0341036	0.000234408	0.00586975	0.0124506	0.0393822	0.0299198	0.0642299	0.0716688	0.0310061	0.00685327	0.0288799	0.0272362	0.0545387	0.0835247	0.0497512	0.0567613	0.0154008	0.15689	0.0357387	0.018296	0.0305994	0.11553	0.00920153	0.0430742	0.0298497	0.00525324	0.0241806	0.056277	0.0305077	0.107055	0.182635	0.594667	0.115643	0.992424	0.996298	0.998843	1.00116	1.00372	1.00763	0.005499165	0.00681079	0.0171729	0.00923986	0.0669303	0.0116587	0.00425609	0.0258267	0.000177518	0.00444518	0.00942891	0.0298243	0.0226584	0.0486415	0.054275	0.023481	0.00519001	0.0218709	0.020626	0.0413023	0.0632535	0.0376767	0.0429855	0.0116631	0.118813	0.027065	0.0138556	0.023173	0.0874913	0.00696835	0.0326202	0.0226053	0.0039783	0.0183121	0.0426188	0.0231036	1.320475
6552	-60.83649	-104.2409	43.40441	0.254511	0.431141	0.568859	0.745489	2.961666	0.00226166	0.0330982	0.00754619	0.00959739	0.010373	0.0449528	0.0958881	0.0483362	0.0176995	0.0505308	0.0209981	0.0196689	0.00790569	0.0413002	0.0275837	0.000941444	0.0389392	0.00860766	0.014329	0.0613863	0.0535356	0.0261072	0.0154874	0.00652849	0.0456731	0.0544686	0.0738102	0.0447116	0.00675288	0.00584053	0.0282222	0.0599022	0.0770242	0.109292	0.0156888	5.25209e-05	0.356074	0.112472	0.531402	0.689227	0.834006	0.944944	1.05826	1.19903	1.4509	0.2691149	0.00190859	0.0279313	0.00636816	0.00809915	0.00875364	0.0379353	0.080919	0.0407904	0.0149364	0.0426425	0.0177201	0.0165984	0.00667153	0.0348528	0.0232776	0.000794475	0.0328604	0.00726392	0.0120921	0.0518032	0.0451782	0.0220316	0.0130696	0.00550933	0.0385431	0.0459655	0.0622877	0.0377317	0.00569869	0.00492877	0.0238164	0.0505508	0.065	0.09223	0.0132396	1.184989
6588	-61.98044	-104.0308	42.05038	0.307635	0.448095	0.551906	0.692364	5.078888	0.0016778	0.0044494	0.000513283	0.0172531	0.0509858	0.0119219	0.033243	0.00642655	0.00898543	0.00501457	0.0119238	0.0118032	0.00374973	0.0408324	0.0128677	0.000618254	0.0153422	0.018074	0.0157741	0.0157428	0.00811256	0.008648	0.0202996	0.00863304	0.00783008	0.00222612	0.0104673	0.0498051	0.0274964	0.0247536	0.00202991	0.0125928	0.00514226	4.62649e-05	0.022199	0.0969729	0.228617	0.0495397	0.62487	0.230464	0.48881	0.799866	1.25021	2.04578	4.33906	1.061218	0.00337259	0.00894386	0.00103176	0.0346809	0.102488	0.0239645	0.0668227	0.0129182	0.0180619	0.0100799	0.0239684	0.0237259	0.00753742	0.0820783	0.0258658	0.00124277	0.0308397	0.0363311	0.031708	0.031645	0.0163073	0.0173836	0.0408047	0.0173535	0.0157395	0.00447478	0.0210407	0.100114	0.0552712	0.0497579	0.00408037	0.0253132	0.0103366	9.29984e-05	0.0446227	0.4974809
6624	-46.48799	-92.36774	45.87975	0.0141602	0.247055	0.752945	0.98584	0.2883115	0.0106741	0.0200175	0.000889737	0.0234657	0.0190819	0.00161475	0.00928906	0.0271129	0.00749507	0.0358359	0.0018924	0.00814922	0.0175512	0.015127	0.0102878	0.000516585	0.00767465	0.0411608	0.0078303	0.00549732	0.0122244	0.0016419	0.00593498	0.0200021	0.00345967	0.00647629	0.0301459	0.0757415	0.0574963	0.0302442	0.0166962	0.00797026	0.0265454	7.54922e-05	0.0260838	0.333287	0.335864	0.0817429	0.249106	0.513482	0.722474	0.903556	1.10674	1.38413	1.94749	0.4819551	0.0180335	0.033819	0.00150318	0.0396445	0.0322383	0.00272807	0.0156936	0.0458063	0.0126627	0.0605436	0.00319715	0.0137678	0.0296522	0.0255565	0.017381	0.000872754	0.0129661	0.0695399	0.013229	0.00928755	0.0206527	0.00277394	0.010027	0.0337929	0.005845	0.0109415	0.0509306	0.127963	0.0971382	0.0510967	0.0282076	0.0134655	0.0448477	0.000127542	0.0440677	0.5919023
6660	-45.70813	-91.07414	45.36602	0.0874391	0.349785	0.650215	0.912561	0.7263351	0.000659134	0.0234171	0.00530683	0.00363242	0.0150975	0.0189615	4.41143e-05	0.0124196	0.0102353	0.0522666	0.00705533	0.0140479	0.00801029	0.0304607	0.000926792	0.000247834	0.0112483	0.00221779	0.000236979	0.00449475	0.00879469	0.0111818	0.0352185	0.00522242	0.000816349	0.00189639	0.00197638	0.0120029	0.0429601	0.016648	0.0165111	0.0321873	0.0115459	0.000137822	0.0152738	0.179136	0.241178	0.536524	0.043162	0.435915	0.667015	0.88132	1.13466	1.49922	2.29402	0.6003692	0.00152098	0.054036	0.0122458	0.00838198	0.0348383	0.0437545	0.000101796	0.0286588	0.0236184	0.120608	0.0162805	0.0324163	0.0184841	0.0702897	0.00213862	0.000571888	0.0259559	0.00511766	0.00054684	0.0103719	0.0202942	0.0258026	0.0812685	0.012051	0.00188377	0.004376	0.0045606	0.0276973	0.0991325	0.038416	0.0381001	0.0742739	0.0266427	0.000318031	0.0352451	0.4333602
6696	-55.97187	-101.5767	45.60486	0.0401312	0.300662	0.699338	0.959869	0.4450138	0.00682431	0.0840666	0.000919261	0.0110689	0.0441147	0.0349765	6.64316e-05	0.0695228	0.0121404	0.0168787	0.0311754	0.00164076	0.0630437	0.0109606	0.0295205	0.0115387	0.0320232	0.0223762	0.00125658	0.041969	0.0442088	0.0601924	0.0377876	0.000436754	0.0247959	0.0137519	0.0125123	0.00599965	0.0337186	0.00176255	0.0191913	0.0201339	0.0283176	0.106752	0.0947683	0.184184	0.0188496	0.754408	0.0425587	0.639704	0.804221	0.934284	1.07034	1.24344	1.56322	0.3230305	0.00662289	0.0815853	0.000892128	0.0107422	0.0428127	0.0339441	6.44708e-05	0.0674707	0.0117821	0.0163805	0.0302553	0.00159234	0.0611829	0.0106371	0.0286492	0.0111981	0.031078	0.0217158	0.00121949	0.0407303	0.0429039	0.0584158	0.0366723	0.000423863	0.024064	0.013346	0.012143	0.00582257	0.0327234	0.00171052	0.0186249	0.0195397	0.0274818	0.103602	0.0919711	1.030413
6732	-52.76683	-89.95279	37.18596	0.420425	0.479496	0.520505	0.579574	31.52879	0.00809099	0.0160332	8.07201e-05	0.00409378	0.00286337	0.00230318	0.00638292	0.00018718	0.00405533	0.018508	0.00578026	0.00644708	0.0149118	0.0414068	0.00764988	0.0209893	0.0186564	0.00319244	0.00880617	0.0213173	0.0133989	0.0366626	0.0131631	0.028303	0.00741583	0.00332027	0.000143385	0.0144872	0.0224215	0.00615407	0.0455969	0.0192308	0.00706919	0.0707786	0.0311745	0.265381	0.0162765	0.187981	0.530362	0.359105	0.606848	0.855707	1.16862	1.64786	2.7847	0.7405245	0.0152351	0.03019	0.000151994	0.00770847	0.00539163	0.00433683	0.0120189	0.000352454	0.00763607	0.0348499	0.0108841	0.0121397	0.0280785	0.0779678	0.0144045	0.0395222	0.0351294	0.00601126	0.0165818	0.0401398	0.0252297	0.0690347	0.0247857	0.0532937	0.0139638	0.00625197	0.00026999	0.027279	0.0422191	0.0115879	0.0858576	0.036211	0.0133111	0.133274	0.0587006	0.5310757
6768	-48.93484	-93.76186	44.82702	0.158036	0.392527	0.607473	0.841963	1.306749	0.0208391	0.0251525	0.00969218	0.00189361	0.0213109	0.0139039	0.00529276	4.47231e-05	0.0218904	0.0394864	0.0712469	0.00124875	0.0183185	0.094514	0.0493374	0.0115546	0.0212135	0.0371754	0.00702393	0.0174822	0.00623524	0.0550948	0.00109888	0.0659751	0.0524156	0.0264484	0.0371835	0.0311769	0.0971077	0.0300631	0.0291594	0.0232665	5.64466e-05	0.100503	0.0605865	0.0723163	0.299943	0.471137	0.156603	0.805999	0.900159	0.967717	1.03336	1.11092	1.2407	0.155946	0.0188591	0.0227626	0.00877127	0.00171369	0.019286	0.0125828	0.00478986	4.04737e-05	0.0198104	0.0357346	0.0644772	0.0011301	0.0165779	0.0855336	0.0446496	0.0104567	0.0191979	0.0336431	0.00635654	0.0158211	0.00564279	0.0498599	0.000994473	0.0597063	0.0474352	0.0239354	0.0336504	0.0282145	0.0878808	0.0272066	0.0263888	0.0210558	5.10833e-05	0.0909534	0.0548298	1.104992
6804	-47.77258	-91.6732	43.90061	0.2397	0.426006	0.573994	0.7603	2.587508	0.0095434	0.0491023	0.00666746	0.00721567	0.0171784	0.0384443	0.0100841	0.000197969	0.00465206	0.0373865	0.0244256	0.00254413	0.00692287	0.100667	0.00141868	0.00162732	0.00395084	0.00219452	0.00453317	0.00271577	0.0144713	0.032222	0.00442845	0.0295141	0.00915368	0.000665641	0.0158897	0.0150421	0.0620742	0.0202138	0.0220167	0.0173925	0.00157812	0.0546066	0.0256198	0.0432608	0.084858	0.716645	0.155236	0.519105	0.726322	0.905055	1.10491	1.3768	1.92639	0.4740796	0.0145399	0.0748099	0.0101582	0.0109934	0.0261722	0.0585719	0.0153637	0.000301616	0.00708766	0.0569603	0.0372137	0.00387611	0.0105474	0.153371	0.00216143	0.0024793	0.00601931	0.00334346	0.00690652	0.00413761	0.0220479	0.0490918	0.00674698	0.0449663	0.0139461	0.00101414	0.0242089	0.0229175	0.0945733	0.0307968	0.0335437	0.0264984	0.00240435	0.0831961	0.0390331	0.6563607
6840	-54.49573	-99.58338	45.08765	0.0277312	0.280096	0.719904	0.972269	0.373841	0.00105386	0.0108036	0.00473505	0.00564752	0.00313661	0.000203172	0.00410758	0.0104218	0.00930732	0.0108288	0.00115831	0.0393743	0.00886653	0.0182965	0.0151493	0.00963347	0.00332208	0.0105682	0.000305354	0.0213889	0.0105221	0.0120122	0.000263994	0.0258766	0.00206786	0.0166588	0.00242123	0.00323211	0.00289899	0.0143234	0.0294982	0.00428407	0.00380434	0.011212	0.000659842	0.422607	0.437626	0.0874202	0.052347	0.200634	0.456858	0.783173	1.27686	2.18887	4.9842	1.161446	0.00321256	0.0329333	0.0144342	0.0172158	0.00956156	0.000619345	0.0125214	0.0317695	0.0283722	0.0330102	0.00353096	0.120028	0.0270285	0.0557745	0.0461807	0.0293664	0.0101269	0.0322159	0.000930833	0.0652012	0.0320752	0.0366178	0.000804753	0.0788814	0.00630361	0.0507823	0.0073808	0.00985269	0.00883722	0.0436631	0.0899214	0.0130595	0.0115971	0.0341783	0.00201144	0.3280439
6876	-55.70868	-97.51669	41.80801	0.331872	0.455251	0.544748	0.668128	6.769661	0.0123215	0.028027	0.00577461	0.0304707	0.0174308	0.00811024	0.012401	0.00530217	0.00329282	0.0164431	0.0140958	0.0541022	0.111305	0.219307	0.0261644	0.00180741	0.0256556	0.00704873	0.00207948	0.0200864	0.00717389	0.00465986	0.0335285	0.0486746	0.00960995	0.023536	0.0703188	0.0392702	0.0312935	0.0788704	0.0555652	0.00540584	0.0148442	0.115004	0.000245607	0.103223	0.45607	0.0357279	0.404979	0.790024	0.891413	0.964774	1.03651	1.12181	1.26578	0.1704215	0.0106291	0.0241773	0.00498144	0.0262853	0.0150366	0.00699625	0.0106976	0.00457388	0.00284054	0.0141846	0.0121597	0.0466709	0.0960168	0.189184	0.0225706	0.00155915	0.0221316	0.00608055	0.00179385	0.0173274	0.00618851	0.0040198	0.0289232	0.0419888	0.00828997	0.0203032	0.0606601	0.0338762	0.0269951	0.0680371	0.047933	0.00466332	0.0128053	0.0992078	0.000211871	1.159226
6912	-60.45816	-106.696	46.23785	0.00657566	0.215635	0.784365	0.993424	0.2276689	0.00126543	0.0115749	0.00180059	0.00584282	0.0110399	0.0139464	0.0305776	0.0195164	0.00201454	0.0208808	0.00456981	0.000891172	0.0181718	0.0192006	0.0253862	0.010507	0.025643	0.0149358	0.00803145	0.0100194	0.00177062	0.0451246	0.003237	0.0561567	0.0113209	0.00675873	0.00362268	0.0170597	0.00120559	0.0105243	0.0195252	0.0149631	0.00261802	0.0136343	0.0128	0.565415	0.0418353	0.353369	0.0393806	0.822951	0.909343	0.970787	1.03009	1.0997	1.21514	0.1408961	0.00265771	0.02431	0.00378166	0.0122713	0.0231863	0.0292908	0.0642202	0.0409891	0.004231	0.0438546	0.00959767	0.00187167	0.038165	0.0403258	0.053317	0.0220672	0.0538563	0.0313688	0.0168679	0.0210431	0.00371871	0.0947722	0.00679845	0.117942	0.0237765	0.0141949	0.00760848	0.0358295	0.00253202	0.0221035	0.0410074	0.0314261	0.00549847	0.0286353	0.0268831	0.4761373
6948	-52.15378	-94.85716	42.70338	0.303867	0.446955	0.553044	0.696133	4.870547	0.000359322	0.0108537	0.016253	0.0200244	0.0269226	0.00771349	0.0212	0.00237085	0.00145468	0.0529378	0.0043848	0.00383666	0.0243994	0.0398591	0.00334455	0.0101529	0.00122854	0.00641566	0.0523788	0.0119411	0.0253097	0.00477759	0.00279301	0.0136023	0.00174876	0.000285442	0.00446895	0.0323645	0.000239673	0.0419021	0.0165376	0.0265141	0.00794874	0.0108921	0.00267399	0.263491	0.44936	0.277487	0.00966236	0.501798	0.71441	0.900397	1.11062	1.39976	1.99283	0.498597	0.000704429	0.021278	0.031863	0.0392567	0.0527801	0.0151218	0.0415614	0.00464791	0.00285182	0.103781	0.00859614	0.00752153	0.0478335	0.0781413	0.00655678	0.0199041	0.00240847	0.0125775	0.102685	0.0234098	0.0496181	0.00936617	0.00547553	0.0266665	0.00342833	0.000559591	0.0087611	0.0634487	0.000469864	0.0821464	0.0324209	0.0519793	0.015583	0.0213534	0.00524219	0.5100899
6984	-49.57774	-94.61385	45.03612	0.0746229	0.339147	0.660853	0.925377	0.6454205	0.00207692	0.00215327	0.00299143	0.00270223	0.0114449	0.0116978	0.00491464	0.00912351	0.0108976	0.0162079	0.00205922	0.00468674	0.00492087	0.0132357	0.00652458	0.00363229	0.00939703	0.00808422	0.00525898	0.00170531	0.00739397	0.0138712	0.00218936	0.00138723	0.036905	0.00223416	0.0134204	0.0138358	0.0190978	0.0048782	0.000905119	0.00924294	0.0137126	0.00651375	0.0161816	0.463874	0.183617	0.309206	0.0433024	0.284561	0.541751	0.825944	1.21074	1.84587	3.51419	0.9087592	0.00702886	0.00728724	0.0101238	0.00914508	0.0387328	0.0395887	0.0166325	0.0308764	0.0368806	0.054852	0.00696896	0.0158612	0.0166536	0.0447932	0.0220809	0.0122927	0.0318021	0.0273592	0.0177978	0.00577123	0.0250232	0.046944	0.00740938	0.00469476	0.124897	0.007561	0.0454181	0.0468243	0.0646322	0.0165092	0.00306317	0.0312806	0.0464073	0.0220443	0.054763	0.2954846
7020	-57.23948	-102.2517	45.01217	0.0536533	0.318056	0.681944	0.946347	0.5217272	0.00260789	0.0230546	0.00334556	0.00354293	0.0121174	0.0341823	0.00199596	0.00971905	0.0212879	0.0202796	0.000832133	0.000421737	0.0261446	0.0165081	0.0057175	0.0142654	0.00261077	0.00551348	0.00257385	0.000434051	0.00906631	0.024217	0.00786578	0.00985906	0.0111723	0.00392457	0.00469887	0.00228487	0.019948	0.0048877	0.00450599	0.0103864	0.0165546	0.00364116	0.0213253	0.593391	0.106341	0.215603	0.084664	0.209211	0.466281	0.788178	1.26875	2.14463	4.77986	1.131178	0.00721423	0.0637762	0.00925486	0.00980083	0.0335205	0.0945588	0.00552143	0.0268859	0.0588889	0.0560996	0.00230194	0.00116666	0.0723241	0.0456665	0.0158164	0.0394624	0.0072222	0.015252	0.00712006	0.00120072	0.0250802	0.0669915	0.0217592	0.0272732	0.030906	0.0108566	0.0129985	0.00632065	0.0551823	0.0135209	0.0124649	0.0287318	0.0457952	0.0100726	0.0589924	0.3614927
7056	-53.04311	-97.14101	44.09789	0.040353	0.300982	0.699018	0.959647	0.4462694	0.00120428	0.014396	0.0028941	0.00152947	0.00920289	0.0075177	0.00345732	0.00164033	0.000359189	0.000237538	0.0052551	0.00328774	0.0014684	0.00547694	0.00202761	0.000195421	0.000846158	0.00215999	0.000706861	7.44221e-06	0.00189064	0.00617758	0.000708368	0.000903546	0.00362946	0.00155015	0.00196057	0.00171613	0.00567196	0.00184432	0.0035111	0.000445955	0.00160958	0.00317496	0.0027647	0.451044	0.190699	0.313335	0.0449213	0.150688	0.397326	0.749792	1.3337	2.51683	6.63624	1.368441	0.0118731	0.141931	0.0285331	0.0150792	0.0907319	0.0741175	0.0340859	0.0161721	0.00354127	0.0023419	0.0518103	0.0324141	0.014477	0.0539975	0.0199904	0.00192667	0.00834233	0.0212955	0.00696899	7.33732e-05	0.0186399	0.0609051	0.00698384	0.00890812	0.0357831	0.0152831	0.0193293	0.0169194	0.0559202	0.0181833	0.0346162	0.0043967	0.0158689	0.0313022	0.0272574	0.1014295
7092	-52.00239	-95.70038	43.69798	0.256181	0.431706	0.568293	0.74382	3.008098	0.0052593	0.0126665	0.00651577	0.0191179	0.0365358	0.0462561	0.0150615	0.00313466	0.0128952	0.013961	0.0444338	0.0251318	0.0263945	0.0556029	0.00540343	0.0160313	0.0111353	0.0210411	0.0601621	0.0168864	0.0489629	0.09619	0.0685163	0.0200227	0.0292835	0.0500049	0.011082	0.00846099	0.00564885	0.000619819	0.00676394	0.00227248	0.0599842	0.0004843	0.0254503	0.183984	0.136827	0.557233	0.121956	0.704115	0.842743	0.948022	1.05483	1.1866	1.42022	0.2536629	0.00592682	0.0142741	0.00734276	0.0215444	0.041173	0.052127	0.0169731	0.00353252	0.0145319	0.015733	0.0500734	0.0283215	0.0297445	0.0626601	0.00608924	0.018066	0.0125486	0.0237117	0.067798	0.0190296	0.0551773	0.108399	0.0772125	0.022564	0.0330003	0.0563516	0.0124886	0.00953487	0.00636581	0.000698487	0.00762243	0.00256091	0.0675974	0.000545768	0.0286804	0.8873734
7128	-56.73893	-100.8644	44.12551	0.172234	0.399172	0.600828	0.827767	1.465368	0.000365666	0.00355678	0.00330538	0.00778925	0.0025234	0.00136644	0.00666259	0.00484017	0.00358472	0.00800352	0.00668559	0.00418796	0.00079761	0.023394	0.00312633	0.00341974	0.0134874	0.0019985	0.000694177	0.0057526	0.00458416	0.0111697	0.0123416	0.00118953	0.00514301	0.0342675	0.00928211	0.00930283	0.0157411	0.00419718	0.00398299	0.0131554	0.00500857	0.0127814	0.00629328	0.147102	0.3767	0.232901	0.243297	0.269671	0.527736	0.819217	1.22068	1.89489	3.70822	0.9476198	0.00143973	0.0140041	0.0130142	0.0306685	0.00993535	0.00538008	0.0262325	0.0190571	0.0141141	0.0315121	0.026323	0.0164892	0.00314042	0.0921087	0.0123092	0.0134645	0.0531038	0.00786868	0.00273317	0.0226496	0.0180491	0.0439784	0.0485923	0.00468351	0.0202495	0.134921	0.0365463	0.0366279	0.0619772	0.0165255	0.0156822	0.0517966	0.0197201	0.050324	0.0247784	0.2539822
7164	-50.55403	-96.32564	45.77161	0.0217887	0.267608	0.732392	0.978211	0.3381085	0.00358451	0.0235646	0.00348144	0.0224688	0.0189054	0.0116921	0.00224432	0.00182956	0.00108997	0.0117473	0.00107928	0.00320433	0.00468587	0.0533713	0.0394113	0.00147988	0.00220182	0.0125734	0.00898066	0.0164825	0.0121502	0.0397386	0.000921976	0.04325	0.00703824	0.0149408	0.0146433	0.00435831	0.00411835	0.0304769	0.0288986	0.00433645	0.0109425	0.00373396	0.00761999	0.442967	0.297237	0.16496	0.0948364	0.4493	0.676926	0.885385	1.12945	1.47727	2.22568	0.578501	0.00760645	0.0500048	0.00738772	0.0476794	0.0401179	0.024811	0.00476253	0.00388239	0.00231296	0.0249281	0.00229027	0.00679969	0.00994356	0.113256	0.083632	0.00314035	0.00467234	0.0266811	0.0190573	0.0349765	0.0257831	0.0843266	0.00195646	0.0917778	0.0149354	0.031705	0.0310735	0.00924848	0.00873926	0.064673	0.0613237	0.00920208	0.0232204	0.00792358	0.0161699	0.4712464
7200	-53.39456	-98.8523	45.45774	0.0751061	0.339574	0.660426	0.924894	0.6483848	0.00456594	0.0171807	0.0183397	0.0203844	0.0201008	0.0133946	0.0585604	0.000793603	0.01222	0.0250533	0.000179928	0.00485473	0.00453392	0.018208	0.00420921	0.0446895	0.0115891	0.0216347	0.0104806	0.00122854	0.00348505	0.0415214	0.0105489	0.00754853	0.0102324	0.00397749	0.00111516	0.010925	0.0176301	0.000168554	0.0306168	0.00817949	0.00433239	0.0313479	0.0216917	0.0233489	0.18534	0.36393	0.427381	0.435843	0.666961	0.881298	1.13469	1.49934	2.2944	0.6004886	0.00885692	0.0333267	0.035575	0.0395412	0.0389912	0.0259825	0.113594	0.00153941	0.0237042	0.0485979	0.00034902	0.0094171	0.00879481	0.0353194	0.00816493	0.0866878	0.0224803	0.0419666	0.02033	0.00238309	0.00676023	0.0805423	0.0204625	0.0146425	0.0198486	0.00771546	0.00216316	0.021192	0.0341984	0.000326958	0.0593898	0.0158664	0.00840389	0.0608081	0.0420772	0.5155226
7236	-59.37183	-104.7216	45.34981	0.118535	0.371143	0.628857	0.881464	0.9481392	0.017387	0.0194954	0.0203409	0.0393352	0.0186258	0.0195341	0.028439	0.000781119	0.00155829	0.0377753	5.46836e-05	0.00599178	0.0255969	0.00668045	0.00558052	0.0414309	0.024021	0.0250283	0.00997735	0.052964	0.0137333	0.0720319	0.109215	0.0153139	0.0283855	0.0747755	0.028743	0.0276829	0.00984576	0.0530109	0.0206622	0.00340517	0.000259252	0.000458586	0.00402065	0.264913	0.469158	0.0754087	0.19052	0.741372	0.864204	0.955488	1.04659	1.15713	1.34885	0.2163805	0.0201672	0.0226128	0.0235934	0.0456251	0.0216041	0.0226577	0.0329865	0.000906022	0.00180747	0.0438157	6.34276e-05	0.00694988	0.0296899	0.00774867	0.00647286	0.0480558	0.027862	0.0290305	0.0115728	0.0614331	0.0159293	0.08355	0.126678	0.0177627	0.0329244	0.0867323	0.0333391	0.0321095	0.0114201	0.0614875	0.0239662	0.00394967	0.000300707	0.000531915	0.00466356	0.8621412
7272	-52.37547	-97.57037	45.19491	1.22418e-06	0.0800019	0.919998	0.999999	0.06468881	0.000965234	0.0107836	0.0170594	0.0128114	0.0188585	0.00305473	0.0283713	0.00942505	0.0167233	0.0114846	0.000263904	0.00165307	0.0190386	0.0344257	0.00540963	0.00292642	0.0538629	0.0413967	0.00111728	0.00187407	0.0192993	0.0455848	0.0352299	0.00213544	0.0458363	0.0119476	0.0114798	0.0463968	0.00110448	0.0321931	0.0227714	0.0242938	0.00358672	0.00297616	0.0332026	0.260522	0.167217	0.0714234	0.500838	0.50651	0.717673	0.901679	1.10904	1.39339	1.9743	0.4918401	0.00153323	0.0171293	0.027098	0.0203503	0.0299558	0.0048523	0.0450664	0.0149712	0.0265642	0.0182428	0.0004192	0.00262583	0.0302419	0.0546836	0.00859294	0.00464848	0.0855587	0.0657566	0.00177475	0.00297687	0.030656	0.0724092	0.0559611	0.00339204	0.0728088	0.0189781	0.018235	0.0736992	0.00175441	0.0511372	0.0361713	0.0385896	0.00569734	0.00472749	0.0527408	0.6295435
7308	-50.58541	-95.62049	45.03508	0.185584	0.405042	0.594958	0.814416	1.633358	0.00108517	0.00652655	0.0377168	0.0316519	0.0251395	0.0250508	0.00159253	0.0039463	0.0197425	0.00338403	0.0118229	0.00408328	0.00637566	0.0453544	0.0237713	0.0122117	0.0513325	0.00512576	0.0121243	5.3793e-05	0.0327227	0.0462735	0.0586656	0.0250804	0.033699	0.0104709	0.00192302	0.0112414	0.00883522	0.0495825	0.0143376	0.023098	0.00867319	0.0065123	0.00439471	0.307264	0.182199	0.215788	0.294749	0.950927	0.975758	0.992373	1.00769	1.02484	1.05161	0.03638353	0.00163527	0.00983504	0.0568366	0.0476972	0.0378834	0.0377498	0.00239983	0.0059468	0.0297506	0.00509949	0.0178163	0.00615321	0.00960766	0.0683459	0.0358216	0.0184021	0.0773544	0.00772416	0.0182704	8.10622e-05	0.0493107	0.0697308	0.0884048	0.0377943	0.050782	0.0157788	0.00289785	0.0169399	0.013314	0.0747173	0.0216057	0.034807	0.0130699	0.00981356	0.00662251	0.6636016
